individualnumber,gender,citycode,dateofbirth
95229116,E,1,1978
101698151,E,35,1953
101551390,E,52,1991
99668501,K,21,1991
101886348,K,33,1975
101748662,E,,1986
98796766,E,,1983
98381403,K,,1981
91224262,E,,1960
92369106,E,41,1966
99822154,K,35,1981
7744780,E,48,1958
96810245,K,,1992
97435074,E,41,1978
98550350,K,32,1989
9588252,E,34,1975
96034108,E,6,1983
97231461,E,45,2000
96031742,E,23,1992
99043121,K,33,1980
100606081,E,,1978
101208928,E,7,1974
96228463,K,,1986
98512258,K,34,1969
102071731,K,80,2003
102125668,E,38,1986
88427508,K,35,1975
13128822,E,33,1981
96578715,K,6,1986
95469292,K,34,1973
95865670,K,34,1974
21882855,K,17,1969
98883758,K,7,2000
96888448,K,9,1962
99799886,K,34,1988
95128910,E,,1986
82208845,E,27,1964
93957964,K,6,1988
79312558,K,,1970
90757307,E,,1962
97349897,E,78,1982
93679757,E,65,1988
101668297,E,6,1978
96418271,E,34,1956
42990322,K,35,1960
92673558,K,34,1982
96293799,E,34,1988
101677229,K,16,1956
94051278,K,34,1972
97216697,E,38,1947
96975970,K,54,1981
92896278,K,34,1981
95998687,E,34,1991
97879374,K,48,1959
96284602,E,,1999
22972702,K,,1944
96738139,E,33,1993
102244186,E,31,1982
97353588,E,60,2001
97325019,K,,1977
39910936,K,,1967
98379323,E,26,2000
99213210,K,,1977
94454222,E,,1981
92947136,E,19,1969
97729004,E,35,1960
89834531,K,34,1963
97453998,E,13,1966
17518573,E,34,1969
101172365,E,6,1982
100582406,K,,1980
96909839,E,34,1995
94046159,E,10,1954
94175750,E,35,1933
95330443,K,,1988
100429691,E,48,1990
8620797,E,1,1952
96373083,K,,1989
98997117,K,6,1983
98487563,E,35,1995
98496413,E,34,1962
93101931,K,16,1992
96335378,K,6,1985
101797745,E,7,1999
100312784,K,33,1998
95428304,K,6,1994
101353792,K,55,1998
95274304,E,,1974
66668580,E,45,1976
100481466,K,22,2001
22036447,E,,1950
94833104,E,,1985
98531977,E,42,1988
101247693,E,28,1978
96431893,K,48,1995
98249793,E,,1965
98046037,E,79,1991
54319245,E,,1980
89195876,E,10,1977
18475546,E,35,1956
88719684,E,6,1961
80156580,K,35,1984
94303444,K,38,1970
99360032,K,34,1972
97001460,K,54,1984
19021438,E,9,1988
94835062,K,10,1997
96553164,E,44,1981
99025339,E,34,1990
101202219,E,34,1996
93611464,E,6,1982
98793014,K,35,1991
100501919,K,61,1983
99833084,E,,1980
95691421,E,10,1981
96205522,E,6,1985
95182214,E,,1993
94891119,E,7,1976
93062819,E,45,1990
95817647,E,33,1992
102271470,K,31,2000
96141002,K,34,1989
95585709,K,57,1992
101725843,K,7,1982
96626595,K,34,1971
88773600,E,80,1954
99063330,E,7,1971
95698456,K,58,1979
101691238,E,48,1960
100592949,K,,1991
97600738,K,34,1989
41624878,E,6,1960
100729371,E,1,2002
92417394,K,,1982
20467920,E,,1979
93049605,E,,1992
92926927,K,34,1997
95432403,E,,1984
101503775,K,10,1998
94339477,E,,1981
43244936,E,33,1987
93823071,E,,1948
96447044,K,41,1989
99924705,E,56,1997
100424328,K,16,1953
86385460,E,54,1988
100354445,E,,1967
100120427,E,63,1974
96808695,E,1,1993
80978151,E,,1969
97554530,E,34,1998
93008699,E,,1981
24792152,K,,1989
98276507,K,6,1994
97524411,K,7,1984
87476428,K,,1986
101548902,E,67,1980
101343678,K,,2000
77888161,E,,1959
7287430,E,34,1972
23785198,E,,1976
42901454,E,48,1975
92978906,E,48,1979
98881739,K,33,1975
93339415,K,55,1993
99746826,E,16,1969
99086719,K,35,1995
96111148,K,41,1976
18582726,E,4,1951
101560791,K,54,1989
91414600,E,,1983
99840405,K,34,1962
18570124,E,34,1983
95596170,E,7,1976
97607325,K,,1984
98596028,K,48,1965
100162536,K,42,1982
99538176,K,34,1981
94332074,E,16,1959
101378079,K,,1972
100984780,K,7,1977
76590255,E,6,1971
93814099,K,45,1974
95403344,K,6,1969
96243145,E,67,1972
92436501,K,,1998
89216880,E,,1983
86569354,E,35,1973
91637219,E,34,1984
93344105,K,34,1988
92147894,K,,1994
94073382,E,15,1980
3850940,E,,1962
99379955,E,41,1987
101471168,E,1,2002
98700312,E,35,1978
98948747,E,42,1990
93588870,E,,1983
92933840,K,35,1976
101991040,K,35,1947
101761447,E,,1997
100149118,E,,1988
84659425,K,,1978
96644703,K,9,1976
100671804,E,72,1974
96022219,E,21,1967
61994565,K,35,1980
95656816,E,,1982
99858717,E,39,1996
99159416,E,42,1971
95898195,K,35,1997
8878143,K,,1979
96320145,E,34,1979
44067077,K,,1981
95537360,E,7,1956
95298122,E,9,1957
98660079,K,34,1980
94127523,K,,1985
94319880,E,21,1988
99303220,E,9,1978
96922033,K,37,1976
95319431,K,,1989
91379057,E,34,1984
99161496,K,33,1961
100265903,K,34,1977
99628573,E,,1975
98043284,E,,2000
101041041,K,,1974
95140553,K,,1979
96994404,E,42,1966
97361296,E,35,1939
99571965,E,74,1980
92639340,K,,1988
92455160,E,34,1985
85162678,E,34,1974
99303954,K,34,1972
101119183,K,34,1997
93579530,E,21,1999
93345594,E,9,1986
102223386,E,21,2001
97789812,K,34,1971
100208744,E,6,1990
101439438,E,,1979
94876824,K,45,1987
95606101,K,,1969
95362968,K,6,1951
94499818,E,48,1999
98535117,K,34,1970
93574514,K,35,1966
95267044,K,23,1985
98654226,K,,1964
96829352,E,13,1998
94904598,K,35,1947
96006048,K,48,1967
97827048,E,,1985
39758465,K,3,1963
101148343,K,34,1993
95419576,E,,1991
85448389,K,39,1991
96697416,K,34,1985
100911858,E,,1984
100139126,E,1,1991
93616358,E,35,1980
44517392,K,,1976
88798356,E,35,1976
95767666,E,,1990
84987062,E,,1978
100289027,K,72,1997
94460727,K,34,1971
98551267,E,7,2000
93224874,K,34,1995
100190840,K,56,1986
98105459,K,,1990
91745928,E,48,1986
38322139,E,34,1971
94160639,E,,1981
17722064,E,34,1951
95014327,E,48,1978
99895789,K,48,1979
94864487,K,38,1988
101718196,K,63,1992
100480650,E,31,1988
95633120,K,35,1983
99267534,K,,1948
74405728,K,34,1975
3263469,K,,1966
100508077,K,,1994
89216941,E,,1973
93384012,E,,1986
98613055,K,39,1972
94253606,K,6,1946
102172324,E,7,1973
96331748,E,35,1971
95649495,E,,1975
23576262,E,,1985
19189855,E,34,1962
93212190,E,6,1941
99735957,E,34,1989
92095099,K,,1996
92619396,K,16,1976
99455323,K,27,1987
94344819,K,,1993
95263761,K,,1990
102097608,K,35,2001
87942098,E,33,1984
93996912,K,33,1980
97190330,E,59,1997
97562095,E,35,1983
96458239,E,7,1999
101363172,E,9,1947
91906025,E,7,1983
100348592,E,34,1986
88983922,K,33,1946
94481363,E,,1993
93342515,K,16,1984
95101054,K,38,1997
97022973,E,34,1982
93623454,K,34,1973
101355260,E,,1974
97319044,K,33,1991
98001949,K,34,1975
92999155,E,34,1975
96273386,E,6,1979
101130235,K,,1981
101277322,E,35,1956
101880903,K,35,1949
94650066,E,,1968
91334174,E,,1962
98424164,E,35,1988
98384339,E,41,1994
81375793,E,,1989
95742380,E,35,1956
94308725,E,7,1965
97258480,E,,1980
101034189,K,,1981
102059047,E,34,1961
95017936,E,,1974
98733306,K,34,1985
96392903,K,43,1955
97576247,E,22,1980
95912755,E,60,1982
94819217,K,,1995
93533852,E,72,1991
97140084,E,34,1967
100142674,E,47,1964
96405648,K,20,1967
93194408,K,26,1989
98648394,K,,1985
24028331,E,33,1988
96961879,E,,1999
100814792,E,6,1982
4629157,E,48,1972
95049870,K,34,1969
94559974,K,,1951
93569681,E,63,1956
94986410,E,,1989
99756614,E,38,1991
10457804,K,,1974
92869381,E,47,1988
96836448,K,35,1952
95521780,E,31,1988
93022239,E,34,1989
97395758,E,7,1981
96610220,E,59,1949
97194143,K,34,1960
93073280,E,71,1985
99404078,K,22,1997
96244409,E,10,2001
92014082,K,,1992
99064369,E,,1991
98944852,E,7,1990
20397200,K,48,1967
100310296,E,,1984
100506956,E,45,1963
68968708,E,10,1978
94522759,E,35,1976
98196060,K,69,1994
96620559,E,7,1976
94992671,E,1,2000
98612851,E,,1979
66574797,E,48,1974
94741544,E,34,2000
99361622,K,34,1965
95754921,E,6,1991
93216798,K,,1973
79893177,K,,1952
94053112,E,35,1994
97418964,E,16,1989
95812936,E,10,1995
97231297,E,33,1943
100079561,K,,1991
101978091,K,46,2000
99658814,K,34,1993
94042794,K,,1983
99411256,K,72,1989
9343691,K,34,1953
96750190,E,,1991
100866975,E,35,1954
93061942,K,,1989
98692522,K,34,1953
23188183,E,34,1986
90634221,E,33,1993
97591133,K,33,1970
93251954,K,,1967
49016872,K,35,1986
96412969,E,34,1993
101858574,E,9,1965
95274773,E,35,1991
10733075,K,34,1961
92111270,E,59,1989
8282413,K,6,1986
98200485,E,34,1962
54861303,E,9,1974
101160558,E,,1983
92914977,E,67,1986
93967262,K,35,1968
93371206,K,,1982
96362315,K,34,1980
100856861,K,77,1981
94373592,E,35,1964
5427909,E,1,1973
92657101,K,34,1985
101833879,K,38,2000
101814303,K,34,1978
95086494,K,54,2000
97008087,K,,1995
74097259,E,,1989
100747988,E,32,1980
97373286,E,34,1989
49065385,E,34,1974
93104785,K,6,1976
94431056,E,9,1961
72145894,K,10,1995
94430057,E,43,1999
98535565,E,,1989
95764974,K,,1967
98852150,K,34,1982
97625881,K,34,1996
98239658,E,35,1984
95821256,E,34,1985
94688545,E,6,1965
87754023,K,,1999
20538863,E,34,1966
92991243,K,,1980
95767197,K,,1992
95241758,E,,1976
59337373,K,,1982
98505385,E,15,2001
99409706,E,7,1985
95224792,E,26,1992
99019629,K,20,1992
91934125,K,,1970
96566357,E,72,1974
100072322,E,34,1975
95639972,E,,1982
99375978,K,80,1986
96268818,E,7,1977
95897196,E,54,1990
100664279,K,,2001
98256155,E,7,1963
98483586,K,6,2001
83085188,E,54,1974
100978376,E,77,1984
45352972,K,34,1996
95501918,K,,1993
101997463,K,,1975
93521576,K,48,1973
98944097,K,7,1985
102206868,E,38,1964
101060209,E,20,1989
93363151,E,47,1974
100677697,E,21,1999
77945564,E,31,1977
99791892,K,34,1980
101265719,E,42,1999
98060984,K,,2000
101514949,E,7,1962
98102420,E,,1998
17405601,K,10,1976
100052195,K,26,1995
84013796,K,34,1946
19354846,K,35,1955
100171182,K,,1987
18712357,E,,1973
88326547,E,34,1955
101673639,K,,1998
99790872,E,6,1991
94231256,E,35,1999
94799477,E,42,1967
97311254,E,35,1969
92954476,E,42,1980
92924235,K,52,1993
98755757,E,27,2000
88957229,K,38,1975
97919443,E,35,1972
23208024,K,26,1956
97315210,E,7,1997
93421492,K,42,1984
95249058,E,,1953
44548163,K,61,1956
95648332,E,42,1999
98330463,E,34,1989
96861938,K,35,1950
98460584,K,34,1998
95857533,E,16,1994
73541171,K,35,1986
100058904,K,35,2002
100301915,K,34,1991
99771561,K,34,1996
100943302,K,35,1972
102256889,E,68,1995
98063981,K,,1992
99824274,E,34,1949
102075197,K,47,1998
100718542,E,,1986
98368433,E,34,1993
91678247,E,6,1976
98852293,E,6,2001
97138065,K,61,1978
51619311,K,,1960
89561401,E,34,1980
100040918,E,35,1995
98229788,E,31,1998
52029679,K,7,1985
99922869,E,59,1983
95988470,K,22,1983
101213393,E,,1993
96459768,E,41,1999
95438805,E,20,1993
94358094,K,,1995
93022157,K,34,1981
95258989,E,65,1962
101152829,K,,2001
99814812,K,,1981
97279381,E,,1959
91761283,K,,1993
89482994,K,,1986
99580203,K,21,1999
100944566,E,41,1982
97886510,K,,1963
94593967,K,26,1947
101734468,K,34,1996
19800654,K,,1968
20870048,E,34,1976
93566846,E,,1981
96531262,K,72,1989
92938244,E,34,1995
99268798,E,54,1980
88894524,E,61,1964
100768033,E,35,1964
7999556,E,33,1970
98940406,E,34,2000
95867056,K,35,1955
96405505,K,,2000
83664686,E,31,1979
98269369,K,,1995
94081742,E,,1984
101545394,E,2,1985
98957372,K,35,1997
99222447,E,48,1971
93479446,E,44,1974
99302465,E,34,1998
99921605,K,46,1987
99934268,K,6,1989
88005415,E,35,1979
92889548,E,,1980
96086922,K,42,1966
97952519,K,43,1989
92909084,K,35,1961
76203093,E,,1974
99901009,K,7,1986
23477789,K,54,1976
90566254,E,35,1991
91536462,K,,1986
5357149,K,,1980
99889263,E,65,1999
96222732,K,,1999
95597903,K,43,2000
95155561,E,38,1983
8668065,K,77,1943
99756940,K,67,1984
2906956,K,34,1962
93974501,E,,1983
101670356,K,59,2003
94708121,E,,1973
93755308,E,16,1975
100714851,E,,1977
97857350,K,21,1992
59250972,E,61,1992
101712873,K,,1960
96588278,E,34,1964
101069385,K,6,1976
96506649,E,78,1974
101594294,K,31,1978
94929863,K,35,2000
89625717,E,,1984
102078011,E,35,1980
100993527,K,,1997
98185864,E,33,1993
93000215,E,65,1963
97698639,K,35,1964
19021213,K,,1983
88300588,E,26,1967
19913340,E,48,1968
93073055,K,34,1970
97775843,E,34,1986
101766137,K,33,1990
90132579,K,,1987
100326038,K,78,1997
94183641,K,22,1986
96939876,K,34,1969
95778188,E,34,1998
99543783,E,35,1961
62918115,E,35,1965
100087738,K,6,1972
94611545,K,35,1975
94215962,K,55,1985
100459707,K,38,1983
95640563,E,6,1988
99171671,K,7,1969
92844482,K,,1986
98434951,E,10,1980
94168143,E,35,1982
92827047,E,11,1965
97860551,K,,1998
101729166,K,34,1976
95021280,E,,1999
101975929,K,6,1978
44186104,K,20,1969
92419575,E,34,1994
101978274,E,4,1994
92844686,E,55,1969
96064858,K,34,1956
92759427,K,,1987
96206031,E,34,1971
99025196,K,52,1995
97929965,E,61,1964
92976336,E,1,1964
94089858,K,,1973
97271591,K,34,1979
99347674,E,45,1993
99297285,K,34,1978
97075156,E,25,1990
98822704,E,6,1994
101077297,K,55,1957
93987164,E,33,1975
101679532,E,64,1976
92935695,K,,1978
97645987,E,38,1969
99701474,K,,2000
93153073,K,,1987
97344982,K,70,1984
97863161,E,,1974
98550512,K,33,1974
100023544,E,7,1985
96831941,K,22,1999
95014857,E,,1996
96588890,E,34,1996
16048681,E,33,1982
97915895,E,55,1969
98621680,E,,1993
94453059,K,35,1961
92951662,E,31,1989
99917302,E,34,1974
98707877,K,37,2001
42651509,E,,1983
97462827,K,34,1968
100262313,E,27,1980
100406321,E,7,1980
95111759,K,,2000
94426427,K,7,1988
13522895,E,6,1973
98181031,E,34,1996
99448063,K,37,1984
95658202,K,34,1992
99721519,K,7,1990
3353172,K,,1991
95099483,K,34,1978
72988488,K,,1984
99968608,E,39,1996
94767217,K,34,1939
89986552,E,,1993
100370370,K,5,1984
97007883,E,71,1965
100574799,K,38,2002
101998523,K,,1991
93238250,K,,1971
100692053,E,58,1983
94790280,K,48,1998
98323876,K,77,1989
96242716,E,6,1958
95991936,K,31,1954
101118611,K,,1984
92857757,E,6,1968
94631386,K,34,1956
94705776,E,39,1996
7560640,E,41,1966
94338354,E,29,1973
101593478,E,,1986
96107579,E,64,1955
98780982,E,48,1997
102212761,E,41,1980
97084128,K,16,1994
84661627,E,35,1966
99114533,E,51,1988
99868667,E,34,1992
95734203,K,34,1975
93256154,E,35,1964
93610362,E,34,1979
93569578,E,34,1980
96504182,E,41,1991
55372630,E,7,1989
98958249,K,7,1987
95398633,E,,1982
96056212,K,,1980
100490152,K,,1981
93831574,K,9,1972
99248589,K,34,1997
93380117,K,31,1995
93509014,E,21,1980
102126564,E,,2000
95801516,K,,1966
101668663,K,34,1989
100890976,E,34,1976
100925642,K,35,1977
101840771,K,,1970
92691502,K,,1998
100453202,K,,1996
96358481,E,,1993
85518659,K,,1979
94534137,E,7,1958
100335214,K,,1985
4962218,E,31,1960
101150076,E,55,1991
84757061,K,34,1970
93487766,K,35,1990
11043929,E,35,1988
97127869,E,32,1978
96457076,E,6,1982
83099788,K,,1990
99237659,E,44,1992
96970260,E,61,1999
7616983,K,,1982
41845722,E,,1985
97086616,K,64,2001
101534586,E,34,1978
13770453,E,20,1950
97273406,K,,1970
96153318,E,26,1948
95756307,K,33,1975
100015754,E,9,1963
93729818,K,7,1994
92990284,E,34,1975
96165716,K,,1976
97910185,K,,2000
98333664,E,35,1991
95981801,K,,1991
99330504,K,59,1996
100816382,K,,1976
44468349,E,67,1958
96806512,K,7,1999
94449837,K,34,1980
94454180,E,11,1990
3801203,E,44,1955
98165859,K,10,1970
84715196,E,35,1968
95503325,K,35,2000
99079499,E,1,1977
92996850,E,,1990
96330442,E,35,1998
58844173,E,,1988
92454914,K,26,1993
100798621,K,34,1997
101078113,K,46,1986
98905719,K,,1971
91308072,K,10,1954
96066448,K,,1996
93234967,K,20,1961
101044772,K,32,1995
90377180,E,9,1975
89139777,E,42,1973
98824784,E,26,1998
97481995,K,1,1986
93989387,K,6,1990
8824328,E,,1972
92821133,K,34,1984
96233988,E,10,1996
98661505,E,14,1995
100779228,E,34,1986
101428140,K,52,1985
99289720,E,34,1982
93253197,E,16,1976
99390843,K,8,1989
87933084,E,,1970
101406076,K,54,1963
88922460,E,,1972
6415062,E,34,1982
96843605,E,44,1992
98344676,K,48,2000
101979538,K,9,2001
97784285,E,34,2001
93645701,E,35,1972
98915385,K,7,1983
98149688,E,35,2000
96463724,K,34,1970
97900050,E,9,1986
101499369,E,6,1960
93857859,E,41,1971
100925663,K,6,1951
97350528,E,42,1984
5329293,K,,1971
94940446,K,34,1986
99263740,E,45,1988
101808980,E,31,2002
95200688,E,46,1961
93806471,K,48,1976
98822826,E,47,1991
77276626,K,48,1980
96302607,E,35,1959
88816687,K,48,1954
98085637,K,35,2000
99712852,E,28,1983
95021688,K,34,1977
96552653,K,38,1980
100375325,K,6,1984
92955414,E,9,1995
95627328,E,54,1980
102042325,E,3,1990
99685099,E,34,1990
95522371,E,19,1977
100759713,E,77,1998
54543555,E,,1992
93061370,E,16,1952
94522799,E,34,1965
100123729,E,,1985
99465090,K,56,1997
101589848,K,9,1972
93008596,E,,1980
94563114,K,7,1975
96589399,E,,1954
96285437,K,26,1990
96715360,E,34,1991
100381973,E,6,1998
95218531,E,7,1969
73983492,E,,1965
96697191,K,6,1998
98762792,K,34,1996
101094324,K,,1992
97149647,E,,1969
88884429,E,78,1979
94210843,K,,1986
100782511,E,34,1945
93835713,E,,1980
100040775,E,35,1959
15776754,K,35,1979
100185435,E,34,1978
101593886,E,42,1996
41264878,E,7,1979
16543124,K,33,1979
78613297,K,16,1978
7545815,K,31,1972
95747396,K,51,1980
100631407,E,,1990
99930964,K,7,2002
97672945,E,,1988
95467965,K,,1979
95786079,E,,1990
93107925,K,34,1989
88269857,E,,1984
89156009,K,41,1980
99801863,K,,1985
100566071,K,34,1980
98080274,K,34,1983
97465559,K,34,1972
94741054,K,,1964
93387274,E,78,1976
97818625,E,34,1993
100467150,K,6,2001
95531160,E,10,1985
61244406,K,2,1970
94154235,K,,1997
7060140,K,,1977
93039571,E,11,1991
101359134,E,27,1977
96977274,K,33,1987
101256501,K,15,1999
102157070,K,46,1991
92734059,E,34,1997
101738342,K,42,1997
98685649,E,1,1990
100470107,K,7,1964
98823213,E,,1988
94856737,K,34,1978
93451733,E,33,1962
98347877,E,,1933
93152787,E,41,1949
98949847,K,34,1981
98366597,E,41,1959
90514193,K,31,1994
99159313,E,58,1991
96094813,E,,1979
77559748,K,7,1977
100373041,E,12,1970
95051378,K,,1965
95817952,E,44,1971
93768787,E,33,1964
94504283,E,21,1964
99249996,E,33,1986
88701799,E,34,1972
94446003,K,6,1998
98912693,K,23,1976
98303015,E,34,1979
101029865,K,1,1980
98156927,E,46,1959
98155337,E,36,1986
101083455,E,34,1995
98048809,K,17,1984
93190492,K,,1984
96561156,K,16,1983
21278151,K,34,1975
91627185,E,7,1978
95909226,K,77,1986
97038246,K,6,1976
96243246,K,34,1975
100440314,E,7,1996
93253258,K,35,1947
99231684,E,1,1990
5809401,K,34,1978
95223038,E,50,1977
100872582,K,34,1986
96180133,E,42,1978
101261946,K,16,1960
101542172,E,,2000
94205072,E,41,1978
92989611,K,34,1982
100049890,K,26,1958
99375549,K,34,1986
85568558,K,34,1986
94735609,E,55,1974
94380484,K,34,1974
100811223,E,5,1979
93563399,E,,1955
92603143,K,48,1994
97381177,K,34,1970
102048014,E,41,1974
93296652,K,,1983
93824640,E,7,1978
94386846,K,34,1946
96978763,E,,1981
89941608,K,7,1989
98831125,K,35,1977
67100215,K,39,1977
95551470,E,33,1972
96493088,E,5,1964
100427630,K,65,1984
100797601,E,,1994
101893749,E,45,1980
98960247,E,34,1971
93139573,E,,1979
98024726,K,15,1977
94986185,K,,1995
99188698,E,77,1998
93658303,E,34,1970
101727759,K,42,1989
102061289,E,39,2003
93986960,E,34,1969
96149810,E,,1991
94380545,E,33,1978
86190022,K,59,1963
52862994,E,38,1986
96357604,K,34,1964
46136817,K,34,1967
96432177,K,34,1982
100803698,E,,1992
92151808,K,16,1983
76459379,E,,1977
101668602,E,34,1988
96295959,K,45,2001
74252502,E,72,1970
88171670,K,34,1954
86977396,E,,1988
94853189,E,34,1983
93464070,K,7,1977
100116898,E,23,1989
98678145,K,9,1969
98425550,K,,1991
100933289,E,35,1975
44310515,K,33,1980
20458008,E,34,1948
102257276,E,71,1992
95927681,K,35,1976
93146833,E,72,1973
88265350,E,20,1979
95036961,K,34,1992
102238230,E,7,1976
6918477,E,21,1966
84196527,E,34,1976
94142163,K,34,1983
97911041,K,35,1997
91288210,K,26,1970
96319369,E,77,1968
93320796,E,31,1984
3149599,K,9,1968
97269572,K,21,1984
